route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
696-2591,696,"Kippa-Ring - Kippa Ring Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/696,8DC63F,000000
696-2745,696,"Kippa-Ring - Kippa Ring Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/696,8DC63F,000000
696-2756,696,"Kippa-Ring - Kippa Ring Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/696,8DC63F,000000
698-2591,698,"Redcliffe - Kippa-Ring via Scarborough",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/698,8DC63F,000000
698-2745,698,"Redcliffe - Kippa-Ring via Scarborough",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/698,8DC63F,000000
698-2756,698,"Redcliffe - Kippa-Ring via Scarborough",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/698,8DC63F,000000
699-2591,699,"Redcliffe - Kippa Ring Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/699,8DC63F,000000
699-2745,699,"Redcliffe - Kippa Ring Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/699,8DC63F,000000
699-2756,699,"Redcliffe - Kippa Ring Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/699,8DC63F,000000
700-2626,700,"Tweed Heads - Broadbeach via Burleigh Heads",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/700,8DC63F,000000
704-2626,704,"Sea World - Helensvale via Harbour Town",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/704,8DC63F,000000
705-2626,705,"Broadbeach - Seaworld & Main Beach via Surfers",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/705,8DC63F,000000
710-2626,710,"Uni-Hospital - Helensvale via Parkwood",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/710,8DC63F,000000
711-2626,711,"Sanctuary Cove - Southport via Runaway Bay",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/711,8DC63F,000000
712-2626,712,"Southport - Coombabah via Harbour Town",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/712,8DC63F,000000
713-2626,713,"Paradise Point - Southport via Harbour Town",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/713,8DC63F,000000
714-2626,714,"Uni-Hospital - Helensvale via Pacific Pines",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/714,8DC63F,000000
715-2626,715,"Southport - Helensvale via Arundel, Pacific Pines",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/715,8DC63F,000000
716-2626,716,"Studio Village - Helensvale Station (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/716,8DC63F,000000
717-2626,717,"Pacific Pines - Helensvale Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/717,8DC63F,000000
718-2626,718,"Santa Barbara - Helensvale via Oyster Cove",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/718,8DC63F,000000
719-2626,719,"Paradise Point - Southport via Uni-Hospital",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/719,8DC63F,000000
721-2626,721,"Coomera - Ormeau via Coomera Springs, Pimpama",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/721,8DC63F,000000
722-2626,722,"Coomera - Ormeau via Coomera Rivers, Pimpama",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/722,8DC63F,000000
723-2626,723,"Coomera - Helensvale via Oxenford",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/723,8DC63F,000000
725-2626,725,"Coomera - Helensvale via Upper Coomera",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/725,8DC63F,000000
726-2626,726,"Coomera - Coomera Waters",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/726,8DC63F,000000
727-2626,727,"Coomera - Helensvale via Upper Coomera",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/727,8DC63F,000000
728-2626,728,"Beenleigh - Ormeau via Yatala, Jacobs Ridge",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/728,8DC63F,000000
729-2626,729,"Beenleigh - Ormeau via Yatala, Ormeau Hills",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/729,8DC63F,000000
731-2626,731,"Broadbeach - Southport via Isle Capri",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/731,8DC63F,000000
735-2626,735,"Southport - Nerang Station via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/735,8DC63F,000000
736-2626,736,"Broadbeach - Nerang via Highland Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/736,8DC63F,000000
737-2626,737,"Ashmore - Southport via Southport Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/737,8DC63F,000000
738-2626,738,"Broadbeach - Uni-Hospital via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/738,8DC63F,000000
739-2626,739,"Uni-Hospital - Nerang via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/739,8DC63F,000000
740-2626,740,"Surfers Paradise - Nerang via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/740,8DC63F,000000
741-2626,741,"Broadbeach - Southport via Ashmore, Keebra Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/741,8DC63F,000000
742-2626,742,"Molendinar - Southport via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/742,8DC63F,000000
743-2626,743,"Broadbeach - Nerang via Carrara",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/743,8DC63F,000000
744-2626,744,"Broadbeach - Nerang via Highland Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/744,8DC63F,000000
745-2626,745,"Broadbeach - Nerang Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/745,8DC63F,000000
746-2626,746,"Nerang West - Nerang Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/746,8DC63F,000000
747-2626,747,"Southport - Robina via Bundall",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/747,8DC63F,000000
748-2626,748,"Nerang - Robina via Gilston,Worongary, Mudgeeraba",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/748,8DC63F,000000
749-2626,749,"Clearwater - Nerang Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/749,8DC63F,000000
750-2626,750,"Robina - Broadbeach via Bond University",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/750,8DC63F,000000
751-2626,751,"Broadbeach - Robina via Mermaid Waters",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/751,8DC63F,000000
752-2626,752,"Broadbeach South station - Robina via Robina Wood",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/752,8DC63F,000000
753-2626,753,"Broadbeach - Burleigh Hds via Robina, Varsity Lks",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/753,8DC63F,000000
754-2626,754,"Broadbeach - Burleigh Heads via Mermaid Waters",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/754,8DC63F,000000
755-2626,755,"Broadbeach - Robina via Merrimac",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/755,8DC63F,000000
756-2626,756,"Broadbeach - West Burleigh via Miami",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/756,8DC63F,000000
757-2626,757,"Reedy Creek - Burleigh Heads via Varsity Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/757,8DC63F,000000
758-2626,758,"Merrimac - Robina via Mudgeeraba",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/758,8DC63F,000000
759-2626,759,"Robina - Reedy Creek via Varsity Lakes Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/759,8DC63F,000000
760-2626,760,"Tweed Heads - Robina via Airport, Varsity Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/760,8DC63F,000000
763-2626,763,"Lakewoods - The Pines via Elanora",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/763,8DC63F,000000
764-2626,764,"Burleigh Heads - Currumbin Park via The Pines",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/764,8DC63F,000000
765-2626,765,"The Pines - Robina via Burleigh Heads",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/765,8DC63F,000000
766-2626,766,"Currumbin Waters - The Pines",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/766,8DC63F,000000
767-2626,767,"Tugun - The Pines via Currumbin",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/767,8DC63F,000000
768-2626,768,"Tweed Heads - The Pines via John Flynn Hospital",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/768,8DC63F,000000
777-2626,777,"Airport - Broadbeach South via Burleigh Heads",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/777,8DC63F,000000
9999-2590,9999,"Toorbul - Donnybrook (Shopper Service)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/9999,8DC63F,000000
9999-2760,9999,"Toorbul - Donnybrook (Shopper Service)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/9999,8DC63F,000000
BDBR-2694,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-2695,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-2785,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-2787,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-2797,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2694,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2695,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2696,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2697,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2785,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2787,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2788,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2789,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2797,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2798,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-2799,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BNBR-2694,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2695,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2696,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2697,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2785,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2787,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2788,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2789,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2797,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2798,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-2799,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2694,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2695,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2696,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2697,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2785,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2787,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2788,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2789,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2797,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2798,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-2799,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBD-2694,BRBD,"Brisbane City - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-2695,BRBD,"Brisbane City - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-2696,BRBD,"Brisbane City - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-2697,BRBD,"Brisbane City - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-2785,BRBD,"Brisbane City - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-2787,BRBD,"Brisbane City - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-2788,BRBD,"Brisbane City - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-2789,BRBD,"Brisbane City - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-2797,BRBD,"Brisbane City - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-2798,BRBD,"Brisbane City - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-2799,BRBD,"Brisbane City - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBN-2694,BRBN,"Brisbane City - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-2695,BRBN,"Brisbane City - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-2696,BRBN,"Brisbane City - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-2697,BRBN,"Brisbane City - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-2785,BRBN,"Brisbane City - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-2787,BRBN,"Brisbane City - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-2788,BRBN,"Brisbane City - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-2789,BRBN,"Brisbane City - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-2797,BRBN,"Brisbane City - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-2798,BRBN,"Brisbane City - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-2799,BRBN,"Brisbane City - Beenleigh line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBR-2694,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,FFFFFF
BRBR-2695,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,FFFFFF
BRBR-2785,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,FFFFFF
BRBR-2787,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,FFFFFF
BRBR-2797,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,FFFFFF
BRBR-2798,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,FFFFFF
BRBR-2799,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,FFFFFF
BRCA-2694,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-2695,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-2696,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-2697,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-2785,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-2787,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-2788,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-2789,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-2797,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-2798,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-2799,BRCA,"Brisbane City - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCL-2694,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-2695,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-2696,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-2697,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-2785,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-2787,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-2788,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-2789,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-2797,BRCL,"Brisbane City - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRDB-2694,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-2695,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-2696,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-2785,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-2787,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-2788,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-2797,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-2798,BRDB,"Brisbane City - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRFG-2694,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-2695,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-2696,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-2697,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-2785,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-2787,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-2788,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-2789,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-2797,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-2798,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-2799,BRFG,"Brisbane City - Ferny Grove line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRGY-2694,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-2695,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-2696,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-2697,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-2785,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-2787,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-2788,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-2789,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-2797,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-2798,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-2799,BRGY,"Brisbane City - Gympie North line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRIP-2694,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-2695,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-2696,BRIP,"Brisbane City - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
